product_id,product_name,category,subcategory,price,cost,margin,rating,stock
810,P-00810,Apparel,Men,70.14,34.64,0.506,3.22,0
811,P-00811,Apparel,Women,25.44,13.47,0.471,2.98,802
812,P-00812,Beauty,Skin,19.94,9.88,0.505,4.44,358
813,P-00813,Books,Fiction,78.52,39.53,0.497,4.02,492
814,P-00814,Home,Decor,23.71,15.53,0.345,3.15,333
815,P-00815,Outdoors,Gardening,19.62,10.39,0.47,3.85,860
816,P-00816,Apparel,Kids,31.7,18.12,0.428,4.08,17
817,P-00817,Electronics,Accessories,37.66,15.4,0.591,3.31,1395
818,P-00818,Apparel,Kids,8.17,3.31,0.595,2.74,1013
819,P-00819,Home,Furniture,17.18,8.84,0.485,2.87,935
820,P-00820,Apparel,Women,8.84,6.68,0.244,3.9,1589
821,P-00821,Electronics,Phones,9.09,5.77,0.365,4.93,1716
822,P-00822,Books,Education,34.76,18.87,0.457,2.61,1203
823,P-00823,Toys,Educational,42.27,33.06,0.218,3.07,834
824,P-00824,Toys,Educational,6.33,2.6,0.589,3.11,1154
825,P-00825,Electronics,Accessories,16.7,6.89,0.587,4.76,636
826,P-00826,Home,Kitchen,78.48,51.66,0.342,3.17,1167
827,P-00827,Electronics,Phones,22.99,9.31,0.595,3.68,1569
828,P-00828,Books,Fiction,29.19,19.68,0.326,3.52,214
829,P-00829,Electronics,Computers,11.05,6.23,0.436,3.52,897
830,P-00830,Apparel,Kids,50.56,33.55,0.336,3.37,763
831,P-00831,Outdoors,Boating,142.38,81.34,0.429,4.81,1432
832,P-00832,Apparel,Kids,31.38,12.63,0.598,3.13,1740
833,P-00833,Home,Furniture,119.65,81.51,0.319,3.8,98
834,P-00834,Outdoors,Boating,18.85,10.15,0.462,3.34,1889
835,P-00835,Outdoors,Camping,115.4,92.3,0.2,4.95,1823
836,P-00836,Apparel,Kids,32.14,24.77,0.229,4.03,1903
837,P-00837,Books,Fiction,36.71,26.65,0.274,4.0,577
838,P-00838,Sports,Outdoor,282.52,179.19,0.366,3.01,721
839,P-00839,Home,Kitchen,25.91,15.44,0.404,3.47,594
840,P-00840,Electronics,Accessories,38.12,25.68,0.326,3.21,679
841,P-00841,Home,Furniture,36.61,16.19,0.558,3.55,1517
842,P-00842,Apparel,Kids,25.46,12.6,0.505,4.28,982
843,P-00843,Toys,Indoor,16.25,8.0,0.508,3.96,626
844,P-00844,Books,Education,29.2,22.9,0.216,3.01,1161
845,P-00845,Apparel,Kids,19.44,8.14,0.581,4.03,1128
846,P-00846,Home,Kitchen,35.8,16.29,0.545,4.14,1514
847,P-00847,Outdoors,Camping,59.18,36.3,0.387,3.98,1345
848,P-00848,Beauty,Makeup,15.26,10.3,0.325,4.03,1930
849,P-00849,Electronics,Computers,124.72,93.06,0.254,3.39,1759
850,P-00850,Toys,Educational,25.06,11.52,0.54,4.94,641
851,P-00851,Beauty,Makeup,39.79,31.26,0.214,4.56,584
852,P-00852,Books,Fiction,9.1,4.85,0.467,4.94,675
853,P-00853,Electronics,Accessories,37.97,19.02,0.499,2.88,8
854,P-00854,Outdoors,Gardening,23.29,15.27,0.344,4.17,1631
855,P-00855,Toys,Outdoor,1.54,0.77,0.5,3.26,1695
856,P-00856,Beauty,Skin,22.41,13.62,0.392,4.94,1488
857,P-00857,Electronics,Audio,44.2,20.98,0.525,3.83,1494
858,P-00858,Books,Fiction,102.18,63.59,0.378,3.88,1255
859,P-00859,Electronics,Accessories,25.07,12.3,0.509,2.77,1225
860,P-00860,Books,Fiction,26.43,21.04,0.204,2.54,1362
861,P-00861,Beauty,Skin,63.7,39.54,0.379,3.57,874
862,P-00862,Toys,Educational,76.77,41.8,0.456,3.02,861
863,P-00863,Electronics,Phones,36.97,22.98,0.378,4.04,1366
864,P-00864,Beauty,Makeup,6.9,5.32,0.229,2.6,1385
865,P-00865,Electronics,Phones,12.74,10.08,0.209,4.72,962
866,P-00866,Apparel,Kids,85.2,45.92,0.461,3.3,1831
867,P-00867,Books,Fiction,33.5,15.58,0.535,4.42,1910
868,P-00868,Apparel,Men,72.9,33.67,0.538,4.61,760
869,P-00869,Electronics,Computers,16.02,11.21,0.3,3.83,1991
870,P-00870,Outdoors,Gardening,72.73,48.79,0.329,3.66,1834
871,P-00871,Home,Furniture,8.46,5.67,0.33,3.39,1863
872,P-00872,Apparel,Women,11.41,7.83,0.314,3.42,173
873,P-00873,Beauty,Hair,7.84,4.07,0.481,4.35,797
874,P-00874,Home,Decor,96.43,76.98,0.202,4.54,1729
875,P-00875,Beauty,Makeup,24.42,18.68,0.235,4.2,1973
876,P-00876,Outdoors,Camping,55.99,40.55,0.276,2.75,411
877,P-00877,Electronics,Audio,43.26,17.6,0.593,4.17,1002
878,P-00878,Home,Kitchen,169.81,88.45,0.479,3.04,319
879,P-00879,Sports,Fitness,66.49,30.05,0.548,3.29,134
880,P-00880,Sports,Outdoor,35.25,22.06,0.374,2.51,690
881,P-00881,Books,Education,46.24,23.89,0.483,4.24,666
882,P-00882,Electronics,Computers,32.25,22.11,0.314,3.84,784
883,P-00883,Beauty,Makeup,28.26,12.73,0.55,4.27,92
884,P-00884,Electronics,Phones,38.88,23.19,0.404,2.64,859
885,P-00885,Electronics,Audio,35.85,27.51,0.233,4.94,693
886,P-00886,Beauty,Makeup,42.34,19.72,0.534,4.17,1538
887,P-00887,Electronics,Audio,8.17,5.27,0.355,3.53,1921
888,P-00888,Toys,Indoor,21.79,14.67,0.327,3.96,1157
889,P-00889,Toys,Educational,37.93,15.47,0.592,4.11,1491
890,P-00890,Sports,Outdoor,8.38,3.82,0.544,3.41,1402
891,P-00891,Sports,Fitness,11.33,5.91,0.478,3.2,680
892,P-00892,Outdoors,Boating,37.15,18.09,0.513,4.47,827
893,P-00893,Books,Fiction,13.39,7.04,0.474,3.7,976
894,P-00894,Toys,Indoor,82.29,45.36,0.449,4.19,151
895,P-00895,Electronics,Phones,31.85,22.9,0.281,2.91,168
896,P-00896,Beauty,Makeup,29.53,20.79,0.296,2.58,1635
897,P-00897,Electronics,Phones,37.21,27.94,0.249,3.03,14
898,P-00898,Sports,Outdoor,85.65,67.16,0.216,4.08,471
899,P-00899,Electronics,Computers,21.17,9.53,0.55,4.38,1085
900,P-00900,Electronics,Audio,88.06,49.01,0.443,4.18,1456
901,P-00901,Sports,Outdoor,68.79,50.7,0.263,3.43,494
902,P-00902,Outdoors,Camping,61.33,38.76,0.368,3.98,270
903,P-00903,Home,Decor,21.69,9.05,0.583,3.69,1605
904,P-00904,Apparel,Men,40.09,19.52,0.513,4.92,942
905,P-00905,Home,Decor,10.85,5.77,0.468,4.23,355
906,P-00906,Books,Nonfiction,43.3,29.51,0.318,3.66,738
907,P-00907,Outdoors,Camping,15.7,10.03,0.361,4.18,425
908,P-00908,Apparel,Women,43.24,19.99,0.538,4.48,440
909,P-00909,Home,Kitchen,187.66,102.52,0.454,2.61,1261
910,P-00910,Beauty,Skin,78.16,50.79,0.35,4.46,1563
911,P-00911,Outdoors,Gardening,6.84,4.45,0.349,4.8,1247
912,P-00912,Outdoors,Camping,106.53,47.29,0.556,4.23,770
913,P-00913,Beauty,Skin,10.07,5.56,0.448,3.28,1225
914,P-00914,Apparel,Kids,13.38,7.68,0.426,3.16,1915
915,P-00915,Books,Fiction,53.91,24.34,0.549,3.1,1153
916,P-00916,Sports,Fitness,28.75,11.81,0.589,2.6,1632
917,P-00917,Beauty,Makeup,91.41,60.56,0.337,4.07,437
918,P-00918,Outdoors,Gardening,325.82,171.86,0.473,2.73,873
919,P-00919,Apparel,Women,43.98,35.09,0.202,4.04,646
920,P-00920,Beauty,Makeup,105.2,65.4,0.378,2.87,914
921,P-00921,Beauty,Makeup,28.41,14.6,0.486,4.96,1539
922,P-00922,Beauty,Makeup,112.93,71.56,0.366,4.3,813
923,P-00923,Sports,Fitness,135.75,80.9,0.404,3.54,667
924,P-00924,Outdoors,Camping,24.95,16.51,0.338,2.99,752
925,P-00925,Sports,Outdoor,122.17,83.03,0.32,4.49,343
926,P-00926,Home,Kitchen,28.61,16.23,0.433,3.35,1622
927,P-00927,Home,Kitchen,16.97,7.83,0.539,4.21,608
928,P-00928,Sports,Fitness,40.16,30.04,0.252,2.94,1666
929,P-00929,Electronics,Accessories,60.14,39.78,0.339,3.08,844
930,P-00930,Outdoors,Gardening,14.49,9.4,0.351,3.58,1466
931,P-00931,Home,Kitchen,28.42,13.41,0.528,3.11,1885
932,P-00932,Home,Kitchen,27.94,11.24,0.598,3.16,187
933,P-00933,Outdoors,Boating,21.13,13.18,0.376,4.98,881
934,P-00934,Apparel,Men,37.69,15.18,0.597,2.94,633
935,P-00935,Books,Education,5.52,2.55,0.538,2.75,1075
936,P-00936,Books,Fiction,36.96,16.14,0.563,4.13,301
937,P-00937,Outdoors,Camping,46.83,27.16,0.42,3.44,1332
938,P-00938,Home,Furniture,15.51,8.21,0.471,4.98,920
939,P-00939,Apparel,Men,39.87,23.55,0.409,4.84,351
940,P-00940,Electronics,Computers,43.81,32.71,0.253,2.69,1065
941,P-00941,Apparel,Women,21.36,10.93,0.488,4.32,144
942,P-00942,Apparel,Kids,58.62,42.15,0.281,3.09,1912
943,P-00943,Books,Fiction,21.5,15.04,0.3,2.71,38
944,P-00944,Sports,Outdoor,90.27,52.41,0.419,4.65,602
945,P-00945,Electronics,Audio,15.07,8.78,0.417,3.19,3
946,P-00946,Home,Furniture,16.04,12.31,0.233,3.04,1000
947,P-00947,Electronics,Phones,8.36,3.54,0.577,3.16,1823
948,P-00948,Beauty,Makeup,83.32,58.79,0.294,3.31,632
949,P-00949,Home,Furniture,56.52,44.7,0.209,2.79,1665
950,P-00950,Apparel,Men,69.43,53.79,0.225,3.2,1403
951,P-00951,Apparel,Women,42.7,17.23,0.596,4.98,477
952,P-00952,Books,Education,16.4,10.68,0.349,4.43,752
953,P-00953,Apparel,Kids,4.49,2.31,0.486,3.42,1739
954,P-00954,Apparel,Kids,82.82,52.71,0.364,2.66,1770
955,P-00955,Books,Fiction,51.5,31.08,0.397,4.48,1885
956,P-00956,Home,Decor,33.99,24.96,0.266,4.4,355
957,P-00957,Home,Furniture,82.74,60.57,0.268,3.51,103
958,P-00958,Electronics,Computers,91.55,39.19,0.572,3.0,707
959,P-00959,Beauty,Skin,14.57,9.66,0.337,4.5,1901
960,P-00960,Sports,Outdoor,18.16,11.18,0.384,4.63,145
961,P-00961,Books,Fiction,89.68,54.82,0.389,4.69,1496
962,P-00962,Books,Fiction,13.57,6.56,0.517,2.64,786
963,P-00963,Electronics,Phones,29.21,19.41,0.336,4.22,1900
964,P-00964,Books,Education,35.92,19.73,0.451,4.85,570
965,P-00965,Apparel,Women,39.02,15.75,0.596,4.34,68
966,P-00966,Toys,Outdoor,28.24,20.21,0.284,2.77,126
967,P-00967,Home,Decor,26.25,14.84,0.435,2.73,1602
968,P-00968,Sports,TeamSport,30.48,22.69,0.256,3.65,1101
969,P-00969,Apparel,Women,30.27,13.38,0.558,2.65,1266
970,P-00970,Outdoors,Camping,107.87,75.52,0.3,2.88,1569
971,P-00971,Sports,Outdoor,31.88,25.05,0.214,3.26,1622
972,P-00972,Toys,Outdoor,13.29,10.39,0.218,3.98,501
973,P-00973,Sports,Fitness,13.55,6.98,0.485,4.29,1263
974,P-00974,Beauty,Makeup,20.32,9.49,0.533,4.34,1581
975,P-00975,Beauty,Skin,92.75,63.99,0.31,2.61,1737
976,P-00976,Home,Furniture,103.87,62.03,0.403,4.06,795
977,P-00977,Home,Furniture,67.63,51.64,0.236,3.0,85
978,P-00978,Toys,Educational,55.29,34.48,0.376,3.72,5
979,P-00979,Electronics,Phones,25.55,17.28,0.324,4.34,1658
980,P-00980,Sports,TeamSport,33.09,13.36,0.596,3.75,1204
981,P-00981,Books,Fiction,48.39,27.89,0.424,3.07,1356
982,P-00982,Books,Nonfiction,7.64,4.5,0.411,4.34,1529
983,P-00983,Apparel,Women,32.39,15.08,0.534,3.84,961
984,P-00984,Apparel,Kids,27.51,13.51,0.509,3.86,360
985,P-00985,Electronics,Accessories,89.07,46.33,0.48,3.44,1732
986,P-00986,Toys,Indoor,12.89,9.68,0.249,4.55,1852
987,P-00987,Toys,Educational,28.8,20.31,0.295,4.41,1107
988,P-00988,Beauty,Makeup,73.69,39.95,0.458,4.59,1477
989,P-00989,Home,Decor,62.68,32.37,0.484,3.74,1198
990,P-00990,Electronics,Accessories,35.73,21.33,0.403,3.06,1032
991,P-00991,Electronics,Computers,43.03,27.07,0.371,3.63,737
992,P-00992,Books,Fiction,17.04,8.4,0.507,4.34,1125
993,P-00993,Home,Decor,41.75,19.74,0.527,4.3,1619
994,P-00994,Electronics,Computers,15.63,8.0,0.488,4.29,347
995,P-00995,Beauty,Makeup,28.79,13.45,0.533,2.66,601
996,P-00996,Books,Education,72.95,56.46,0.226,4.15,1973
997,P-00997,Home,Kitchen,197.76,157.49,0.204,3.41,785
998,P-00998,Sports,Fitness,3.3,1.76,0.467,4.94,1041
999,P-00999,Beauty,Skin,624.17,479.4,0.232,2.83,581
1000,P-01000,Electronics,Computers,14.45,10.77,0.255,3.09,724
1001,P-01001,Beauty,Makeup,18.53,11.08,0.402,4.32,1196
1002,P-01002,Sports,Fitness,56.59,36.96,0.347,3.14,1972
1003,P-01003,Sports,Outdoor,37.74,24.59,0.348,4.75,82
1004,P-01004,Toys,Indoor,23.82,17.78,0.254,2.87,1444
1005,P-01005,Beauty,Skin,11.6,6.91,0.404,3.32,1099
1006,P-01006,Beauty,Makeup,38.29,21.43,0.44,2.71,612
1007,P-01007,Toys,Educational,81.41,40.6,0.501,3.61,1933
1008,P-01008,Electronics,Accessories,21.05,13.57,0.355,2.55,325
1009,P-01009,Beauty,Hair,89.78,42.84,0.523,3.07,730
1010,P-01010,Electronics,Computers,79.71,63.29,0.206,4.63,237
1011,P-01011,Home,Kitchen,93.02,46.01,0.505,3.44,1773
1012,P-01012,Apparel,Men,13.28,9.87,0.257,4.44,1131
1013,P-01013,Electronics,Audio,38.87,27.52,0.292,4.96,1969
1014,P-01014,Electronics,Accessories,31.52,24.26,0.23,4.56,1011
1015,P-01015,Sports,Outdoor,16.57,12.94,0.219,4.47,1276
1016,P-01016,Apparel,Men,51.15,23.45,0.542,4.88,537
1017,P-01017,Outdoors,Camping,35.77,27.25,0.238,3.38,1667
1018,P-01018,Beauty,Makeup,9.9,7.07,0.286,2.67,1699
1019,P-01019,Electronics,Computers,71.37,48.03,0.327,4.08,1394
1020,P-01020,Beauty,Skin,65.89,29.73,0.549,2.83,1742
1021,P-01021,Apparel,Men,12.28,7.58,0.383,4.79,671
1022,P-01022,Outdoors,Boating,38.37,29.65,0.227,4.79,732
1023,P-01023,Apparel,Kids,13.39,5.4,0.597,2.65,13
1024,P-01024,Electronics,Phones,7.75,3.62,0.533,3.23,1145
1025,P-01025,Sports,TeamSport,44.78,27.54,0.385,3.25,1677
1026,P-01026,Books,Fiction,28.56,20.5,0.282,4.02,1959
1027,P-01027,Home,Kitchen,13.75,7.91,0.425,2.9,1981
1028,P-01028,Toys,Educational,8.84,4.39,0.503,3.97,703
1029,P-01029,Beauty,Makeup,119.71,70.43,0.412,4.55,1536
1030,P-01030,Apparel,Kids,22.21,11.11,0.5,2.91,358
1031,P-01031,Home,Furniture,8.79,5.26,0.402,3.65,1026
1032,P-01032,Sports,TeamSport,73.17,49.5,0.323,3.26,1451
1033,P-01033,Sports,TeamSport,28.9,19.24,0.334,3.01,1801
1034,P-01034,Toys,Indoor,11.41,6.31,0.447,4.35,117
1035,P-01035,Apparel,Women,21.96,17.47,0.204,3.02,198
1036,P-01036,Beauty,Skin,50.12,35.04,0.301,3.93,1325
1037,P-01037,Home,Decor,6.81,3.8,0.442,3.18,969
1038,P-01038,Apparel,Kids,31.29,22.24,0.289,4.39,649
1039,P-01039,Electronics,Phones,23.43,17.54,0.251,2.52,1132
1040,P-01040,Books,Nonfiction,52.54,33.44,0.364,3.84,1860
1041,P-01041,Sports,Outdoor,49.09,38.35,0.219,2.72,382
1042,P-01042,Home,Furniture,118.15,52.73,0.554,3.24,1372
1043,P-01043,Apparel,Women,20.24,16.08,0.206,4.58,1782
1044,P-01044,Apparel,Men,28.27,18.72,0.338,4.45,1913
1045,P-01045,Books,Fiction,28.39,17.36,0.389,4.15,781
1046,P-01046,Books,Fiction,17.02,7.95,0.533,4.99,303
1047,P-01047,Beauty,Makeup,38.21,16.95,0.556,4.91,1761
1048,P-01048,Toys,Outdoor,66.48,50.72,0.237,2.69,953
1049,P-01049,Home,Kitchen,30.34,15.09,0.503,2.81,222
1050,P-01050,Apparel,Men,106.67,49.97,0.532,4.01,554
1051,P-01051,Beauty,Skin,14.52,5.93,0.592,2.69,412
1052,P-01052,Apparel,Men,32.2,22.94,0.288,4.79,1614
1053,P-01053,Electronics,Phones,8.07,3.77,0.533,3.09,1149
1054,P-01054,Toys,Outdoor,21.3,8.85,0.585,4.63,853
1055,P-01055,Electronics,Phones,173.48,109.03,0.372,3.8,1138
1056,P-01056,Apparel,Men,71.8,32.9,0.542,2.54,1238
1057,P-01057,Beauty,Hair,111.6,78.78,0.294,3.83,1819
1058,P-01058,Electronics,Phones,93.32,65.24,0.301,3.58,144
1059,P-01059,Books,Nonfiction,18.52,11.65,0.371,4.23,1314
1060,P-01060,Sports,TeamSport,15.41,8.77,0.431,3.56,1817
1061,P-01061,Outdoors,Camping,22.32,14.12,0.367,3.74,1454
1062,P-01062,Toys,Educational,109.61,79.47,0.275,4.66,747
1063,P-01063,Toys,Educational,46.0,32.67,0.29,2.58,1297
1064,P-01064,Home,Furniture,20.82,14.0,0.328,4.04,149
1065,P-01065,Toys,Outdoor,27.75,18.93,0.318,3.18,792
1066,P-01066,Electronics,Accessories,12.92,9.84,0.238,2.53,501
1067,P-01067,Books,Nonfiction,155.09,98.15,0.367,2.57,750
1068,P-01068,Beauty,Makeup,47.15,32.82,0.304,3.77,1430
1069,P-01069,Apparel,Kids,43.4,27.22,0.373,3.01,1887
1070,P-01070,Toys,Educational,93.3,47.27,0.493,4.23,907
1071,P-01071,Sports,Fitness,665.53,329.62,0.505,4.64,1627
1072,P-01072,Sports,TeamSport,61.42,36.43,0.407,3.07,1362
1073,P-01073,Outdoors,Boating,18.29,10.11,0.447,3.66,1006
1074,P-01074,Outdoors,Boating,10.8,4.4,0.593,3.64,736
1075,P-01075,Electronics,Computers,18.33,10.96,0.402,3.75,344
1076,P-01076,Home,Decor,27.18,11.15,0.59,3.1,55
1077,P-01077,Home,Kitchen,42.27,25.47,0.397,4.08,751
1078,P-01078,Sports,Fitness,7.77,4.36,0.439,2.98,1173
1079,P-01079,Apparel,Kids,21.59,12.01,0.444,4.2,442
1080,P-01080,Toys,Educational,41.14,20.27,0.507,3.73,538
1081,P-01081,Apparel,Women,30.37,14.53,0.522,4.31,228
1082,P-01082,Beauty,Makeup,19.14,15.12,0.21,3.1,1526
1083,P-01083,Sports,Fitness,13.82,9.81,0.29,4.76,1791
1084,P-01084,Outdoors,Boating,13.85,10.46,0.245,4.63,1335
1085,P-01085,Sports,Outdoor,12.26,8.39,0.316,3.43,1799
1086,P-01086,Sports,Fitness,73.24,34.39,0.53,4.96,1178
1087,P-01087,Books,Education,173.17,96.82,0.441,2.88,877
1088,P-01088,Toys,Outdoor,42.03,28.7,0.317,5.0,628
1089,P-01089,Beauty,Skin,28.44,21.34,0.25,3.02,1244
1090,P-01090,Beauty,Makeup,46.93,35.06,0.253,3.61,1957
1091,P-01091,Electronics,Phones,50.18,20.3,0.595,2.94,1420
1092,P-01092,Outdoors,Gardening,60.6,47.56,0.215,2.77,606
1093,P-01093,Apparel,Kids,33.4,16.2,0.515,3.87,141
1094,P-01094,Books,Fiction,72.97,34.26,0.53,4.23,1670
1095,P-01095,Outdoors,Camping,56.61,42.83,0.243,4.95,1221
1096,P-01096,Electronics,Phones,80.75,59.64,0.261,4.51,889
1097,P-01097,Home,Decor,53.67,31.82,0.407,4.05,1494
1098,P-01098,Beauty,Skin,63.16,33.82,0.465,4.04,354
1099,P-01099,Apparel,Men,75.42,41.83,0.445,2.82,718
1100,P-01100,Beauty,Makeup,33.33,23.21,0.304,2.67,1063
1101,P-01101,Books,Education,6.23,2.71,0.565,3.92,1705
1102,P-01102,Sports,TeamSport,43.41,17.75,0.591,4.68,1031
1103,P-01103,Beauty,Makeup,103.86,78.79,0.241,2.8,1874
1104,P-01104,Sports,TeamSport,7.42,4.04,0.456,4.45,1333
1105,P-01105,Books,Education,23.62,10.03,0.575,3.1,1644
1106,P-01106,Electronics,Accessories,18.34,8.37,0.544,4.3,971
1107,P-01107,Home,Furniture,57.91,27.52,0.525,3.12,36
1108,P-01108,Home,Furniture,9.32,7.28,0.219,3.28,936
1109,P-01109,Sports,TeamSport,35.73,18.5,0.482,2.95,185
1110,P-01110,Outdoors,Camping,113.4,69.71,0.385,3.48,531
1111,P-01111,Apparel,Kids,15.62,9.24,0.408,2.82,1971
1112,P-01112,Beauty,Makeup,23.86,15.7,0.342,3.33,659
1113,P-01113,Electronics,Audio,32.42,19.8,0.389,4.62,1916
1114,P-01114,Electronics,Computers,55.09,43.45,0.211,3.63,830
1115,P-01115,Apparel,Women,98.49,59.95,0.391,2.63,111
1116,P-01116,Home,Decor,69.56,48.63,0.301,4.0,255
1117,P-01117,Electronics,Computers,64.43,43.76,0.321,3.38,1675
1118,P-01118,Sports,Outdoor,46.36,30.41,0.344,3.15,1232
1119,P-01119,Sports,TeamSport,251.73,169.72,0.326,3.93,689
1120,P-01120,Electronics,Accessories,16.5,7.65,0.536,4.71,1308
1121,P-01121,Toys,Outdoor,36.54,16.15,0.558,3.56,1955
1122,P-01122,Sports,Outdoor,31.39,13.21,0.579,3.97,1299
1123,P-01123,Outdoors,Gardening,116.28,84.94,0.27,3.88,289
1124,P-01124,Toys,Educational,17.91,9.09,0.492,4.99,238
1125,P-01125,Beauty,Skin,10.45,5.37,0.486,2.89,1883
1126,P-01126,Electronics,Audio,32.43,24.68,0.239,4.75,1878
1127,P-01127,Electronics,Phones,30.25,22.27,0.264,2.61,1465
1128,P-01128,Sports,Outdoor,27.94,20.37,0.271,2.86,618
1129,P-01129,Home,Furniture,10.97,6.25,0.43,3.29,1659
1130,P-01130,Outdoors,Camping,8.52,6.53,0.234,3.96,204
1131,P-01131,Beauty,Hair,4.22,3.32,0.213,2.99,118
1132,P-01132,Sports,Outdoor,92.2,55.59,0.397,2.9,261
1133,P-01133,Books,Education,10.01,4.79,0.521,3.63,173
1134,P-01134,Home,Decor,55.32,31.14,0.437,4.05,462
1135,P-01135,Sports,Outdoor,54.59,37.9,0.306,4.07,1220
1136,P-01136,Sports,Fitness,11.59,5.3,0.543,2.53,302
1137,P-01137,Home,Decor,2.54,1.73,0.319,4.4,1637
1138,P-01138,Electronics,Computers,9.78,5.27,0.461,3.5,474
1139,P-01139,Apparel,Women,6.37,4.28,0.328,2.57,1056
1140,P-01140,Apparel,Kids,22.64,16.25,0.282,3.92,256
1141,P-01141,Toys,Educational,69.1,37.39,0.459,4.79,550
1142,P-01142,Apparel,Kids,26.12,19.99,0.235,3.74,1428
1143,P-01143,Outdoors,Camping,91.77,65.99,0.281,2.73,1376
1144,P-01144,Toys,Outdoor,94.34,66.05,0.3,4.39,1630
1145,P-01145,Toys,Indoor,8.02,3.83,0.522,4.41,71
1146,P-01146,Books,Nonfiction,112.83,59.7,0.471,3.4,1126
1147,P-01147,Electronics,Computers,39.71,25.22,0.365,3.87,1522
1148,P-01148,Beauty,Hair,23.09,11.68,0.494,4.51,800
1149,P-01149,Books,Fiction,71.62,50.53,0.294,2.85,1994
1150,P-01150,Sports,TeamSport,17.1,11.39,0.334,2.87,1894
1151,P-01151,Beauty,Hair,27.16,13.99,0.485,4.25,1172
1152,P-01152,Electronics,Computers,31.64,13.35,0.578,3.97,1014
1153,P-01153,Electronics,Phones,50.81,21.77,0.572,4.16,1043
1154,P-01154,Outdoors,Gardening,13.23,8.43,0.363,4.09,1153
1155,P-01155,Outdoors,Boating,52.07,24.29,0.534,4.6,262
1156,P-01156,Sports,Fitness,43.95,28.91,0.342,3.53,1367
1157,P-01157,Apparel,Kids,26.54,13.63,0.486,4.95,444
1158,P-01158,Beauty,Makeup,55.72,41.61,0.253,2.68,1240
1159,P-01159,Home,Furniture,32.72,13.41,0.59,3.15,1116
1160,P-01160,Electronics,Computers,39.06,30.13,0.229,3.17,1462
1161,P-01161,Beauty,Makeup,202.23,87.43,0.568,3.35,650
1162,P-01162,Outdoors,Camping,4.93,3.13,0.365,4.64,842
1163,P-01163,Apparel,Women,25.14,11.14,0.557,3.96,1751
1164,P-01164,Books,Fiction,18.65,8.58,0.54,2.84,543
1165,P-01165,Books,Education,53.47,28.14,0.474,4.17,1481
1166,P-01166,Toys,Indoor,6.28,4.25,0.323,3.43,714
1167,P-01167,Apparel,Women,19.57,15.24,0.221,4.16,793
1168,P-01168,Sports,TeamSport,59.03,37.73,0.361,3.49,193
1169,P-01169,Toys,Educational,21.57,15.78,0.268,4.35,10
1170,P-01170,Beauty,Makeup,55.04,29.92,0.456,4.01,1010
1171,P-01171,Outdoors,Boating,29.49,16.44,0.443,4.74,1721
1172,P-01172,Home,Kitchen,60.49,39.82,0.342,3.45,944
1173,P-01173,Outdoors,Boating,12.95,8.28,0.361,2.94,1128
1174,P-01174,Home,Kitchen,28.33,12.79,0.549,3.73,1517
1175,P-01175,Electronics,Accessories,12.71,7.56,0.405,3.04,1923
1176,P-01176,Sports,TeamSport,8.16,3.64,0.554,4.32,1787
1177,P-01177,Electronics,Audio,40.35,22.23,0.449,3.64,1535
1178,P-01178,Apparel,Kids,27.17,19.54,0.281,2.77,1989
1179,P-01179,Toys,Indoor,7.51,5.85,0.221,3.67,257
1180,P-01180,Electronics,Phones,200.64,85.47,0.574,4.15,1016
1181,P-01181,Beauty,Makeup,17.78,7.4,0.584,3.79,492
1182,P-01182,Apparel,Kids,119.16,74.89,0.372,2.53,366
1183,P-01183,Apparel,Men,190.29,139.85,0.265,3.61,259
1184,P-01184,Apparel,Men,61.76,48.43,0.216,2.76,925
1185,P-01185,Sports,TeamSport,32.13,13.85,0.569,2.56,913
1186,P-01186,Electronics,Computers,124.63,56.27,0.549,3.4,231
1187,P-01187,Electronics,Accessories,96.55,65.96,0.317,3.93,1676
1188,P-01188,Electronics,Phones,17.62,13.54,0.232,4.35,1593
1189,P-01189,Home,Furniture,32.79,23.38,0.287,3.51,1441
1190,P-01190,Sports,Outdoor,62.06,32.18,0.481,4.19,1434
1191,P-01191,Books,Fiction,11.62,7.36,0.367,2.85,1793
1192,P-01192,Home,Furniture,49.05,38.52,0.215,2.75,1684
1193,P-01193,Home,Kitchen,30.9,23.62,0.236,4.21,203
1194,P-01194,Outdoors,Boating,52.35,28.47,0.456,4.05,191
1195,P-01195,Beauty,Skin,37.65,25.39,0.326,4.56,1632
1196,P-01196,Outdoors,Gardening,46.09,21.02,0.544,4.38,1250
1197,P-01197,Electronics,Audio,44.79,20.56,0.541,4.41,1097
1198,P-01198,Electronics,Audio,123.25,81.49,0.339,3.72,303
1199,P-01199,Home,Furniture,56.55,29.18,0.484,4.9,208
1200,P-01200,Apparel,Women,38.01,29.25,0.23,4.56,1
1201,P-01201,Home,Furniture,51.25,27.5,0.463,3.43,971
1202,P-01202,Home,Decor,32.8,17.73,0.459,3.38,1482
1203,P-01203,Toys,Educational,20.87,12.81,0.386,2.7,525
1204,P-01204,Home,Furniture,87.62,47.23,0.461,3.75,328
1205,P-01205,Apparel,Men,8.56,6.37,0.256,3.1,1624
1206,P-01206,Beauty,Makeup,113.94,73.26,0.357,2.96,56
1207,P-01207,Home,Kitchen,33.8,23.17,0.314,3.62,455
1208,P-01208,Toys,Educational,19.97,10.02,0.498,4.15,618
